ticker,company,date,movement,headline
BX,The Blackstone Group LP,20190204,0.2753,UPDATE 3-Ultimate Software agrees to $11 bln buyout by investor group 
MSG,The Madison Square Garden Company,20190328,5.34,UPDATE 1-WWE's next battle royale: Investor fans vs shorts 
MSG,The Madison Square Garden Company,20190328,5.34,CORRECTED-WWE's next battle royale: Investor fans vs shorts 
TMO,Thermo Fisher Scientific Inc,20190325,4.91,Thermo Fisher to acquire Brammer Bio in $1.7 billion deal 
TMO,Thermo Fisher Scientific Inc,20190325,4.91,UPDATE 1-Thermo Fisher to acquire Brammer Bio in $1.7 bln deal 
TMO,Thermo Fisher Scientific Inc,20190325,4.91,Thermo Fisher to acquire Brammer Bio in $1.7 bln deal 
TRI,Thomson Reuters Corp,20190321,0.83,Reuters receives three Overseas Press Club Award honors 
TSU,TIM Participacoes SA,20190403,-0.11,Brazilian wireless carrier TIM names Pietro Labriola as CEO 
TJX,TJX Companies Inc (The),20190227,1.99,TJX holiday quarter same-stores sales beat estimates 
TJX,TJX Companies Inc (The),20190227,1.99,UPDATE 1-TJX holiday quarter same-stores sales beat estimates 
TJX,TJX Companies Inc (The),20190227,1.99,TJX holiday quarter same-stores sales beat estimates 
TOL,Toll Brothers Inc,20190226,0.4088,Homebuilder Toll Brothers beats profit  revenue estimates 
TOL,Toll Brothers Inc,20190226,0.4088,UPDATE 2-Homebuilder Toll Brothers beats profit  revenue estimates 
TOL,Toll Brothers Inc,20190226,0.4088,Homebuilder Toll Brothers reports 16 pct rise in revenue 
TOT,Total SA,20190403,-0.62,Total  Tellurian sign deals to develop Driftwood LNG project 
TOT,Total SA,20190320,0.0,Argentina authorizes new gas exports to Chile 
TOT,Total SA,20190320,0.0,Argentina authorizes new gas exports to Chile 
TOT,Total SA,20190314,0.5642,Nigeria  Sao Tome and Principe  Total sign oil production sharing deal 
TOT,Total SA,20190311,0.0198,Total Port Arthur  Texas refinery restarts gasoline unit: sources 
TOT,Total SA,20190219,0.3358,UPDATE 2-Australia's Oil Search banks on 2020 sign-off for major expansion 
TOT,Total SA,20190219,0.3358,Australia's Oil Search banks on 2020 sign-off for major expansion 
TOT,Total SA,20190214,0.7606,French energy giant Total to move UK trading jobs to Geneva: Sky News 
TOT,Total SA,20190214,0.7606,French energy giant Total to move UK trading jobs to Geneva - Sky News 
TM,Toyota Motor Corp Ltd Ord,20190403,0.75,Toyota to give royalty-free access to hybrid-vehicle patents 
TM,Toyota Motor Corp Ltd Ord,20190403,0.75,UPDATE 3-Toyota to give royalty-free access to hybrid-vehicle patents 
TM,Toyota Motor Corp Ltd Ord,20190402,0.45,Toyota to give royalty-free access to hybrid-vehicle patents -Nikkei 
TM,Toyota Motor Corp Ltd Ord,20190402,0.45,UPDATE 4-U.S. March and Q1 auto sales drop in weak start to 2019 
TM,Toyota Motor Corp Ltd Ord,20190401,1.04,UPDATE 1-Tesla boom lifts Norway's electric car sales to record market share 
TM,Toyota Motor Corp Ltd Ord,20190401,1.04,Tesla boom lifts Norway's electric car sales to 58 pct market share 
TM,Toyota Motor Corp Ltd Ord,20190328,-1.11,SoftBank  Toyota self-driving car service JV enlists Honda  Hino as partners 
TM,Toyota Motor Corp Ltd Ord,20190327,-1.76,Toyota sees slower sales growth in South America  Caribbean in 2019: executive 
TM,Toyota Motor Corp Ltd Ord,20190327,-1.76,CORRECTED (OFFICIAL)-RPT-Toyota sees slower sales growth in South America  Caribbean in 2019 -exec 
TM,Toyota Motor Corp Ltd Ord,20190327,-1.76,CORRECTED (OFFICIAL)-Toyota sees slower sales growth in South America  Caribbean in 2019 -exec 
TM,Toyota Motor Corp Ltd Ord,20190320,-0.7,UPDATE 2-Toyota  Suzuki charge up partnership for electric cars 
TM,Toyota Motor Corp Ltd Ord,20190320,-0.7,Toyota  Suzuki charge up partnership for electric cars 
TM,Toyota Motor Corp Ltd Ord,20190320,-0.7,Toyota  Suzuki charge up partnership for electric cars 
TM,Toyota Motor Corp Ltd Ord,20190314,1.1,Toyota investing $749 million in five U.S. plants  adding 586 jobs 
TM,Toyota Motor Corp Ltd Ord,20190314,1.1,UPDATE 1-Toyota investing $749 mln in five U.S. plants  adding 586 jobs 
TM,Toyota Motor Corp Ltd Ord,20190314,1.1,Toyota investing $749 mln in five U.S. plants  adding 586 jobs -- statement 
TM,Toyota Motor Corp Ltd Ord,20190314,1.1,SoftBank  Toyota in talks to invest $1 billion in Uber's self-driving unit: sources 
TM,Toyota Motor Corp Ltd Ord,20190314,1.1,Nikkei ends nearly flat after weak China data; SoftBank surges 
TM,Toyota Motor Corp Ltd Ord,20190314,1.1,Nikkei rises as SoftBank surges on Uber self-driving investment hopes 
TM,Toyota Motor Corp Ltd Ord,20190314,1.1,UPDATE 2-SoftBank  Toyota in talks to invest $1 bln in Uber's self-driving unit -sources 
TM,Toyota Motor Corp Ltd Ord,20190312,-0.53,Toyota  Japan space agency join forces to develop moon rover 
TM,Toyota Motor Corp Ltd Ord,20190312,-0.53,Toyota  Japan space agency join forces to develop moon rover 
TM,Toyota Motor Corp Ltd Ord,20190305,-0.39,UPDATE 3-BMW could shift some UK engine  Mini output if no orderly Brexit 
TM,Toyota Motor Corp Ltd Ord,20190213,-0.88,Lexus tops 2019 dependability rankings  Fiat struggles 
TM,Toyota Motor Corp Ltd Ord,20190213,-0.88,Japanese self-drive cars map developer to buy rival U.S. startup for $200 million 
TM,Toyota Motor Corp Ltd Ord,20190213,-0.88,UPDATE 1-Japanese self-drive cars map developer to buy rival U.S. startup for $200 mln 
TM,Toyota Motor Corp Ltd Ord,20190207,-1.96,Subaru sees profit at six-year low on stoppage but turnaround hopes lift shares 
TM,Toyota Motor Corp Ltd Ord,20190207,-1.96,UPDATE 2-Subaru sees profit at 6-year low on stoppage but turnaround hopes lift shares 
TM,Toyota Motor Corp Ltd Ord,20190206,-2.48,China sales buoy Toyota's profit  but U.S. weakness persists 
TM,Toyota Motor Corp Ltd Ord,20190206,-2.48,UPDATE 2-China sales buoy Toyota's profit  but U.S. weakness persists 
TM,Toyota Motor Corp Ltd Ord,20190206,-2.48,Nikkei ends firmer but gains capped after Trump's speech; Toyota dips 
TM,Toyota Motor Corp Ltd Ord,20190204,1.08,Toyota reports fall in U.S. auto sales in January 
TM,Toyota Motor Corp Ltd Ord,20190204,1.08,CORRECTED-UPDATE 4-Toyota reports fall in U.S. auto sales in January 
TRP,TransCanada Corporation,20190225,0.0,TransCanada gets OK to put part of WV Mountaineer natgas pipe in service 
TRP,TransCanada Corporation,20190219,0.2469,TransCanada restarts shut portion of Keystone oil pipeline 
TRP,TransCanada Corporation,20190219,0.2469,UPDATE 1-TransCanada restarts shut portion of Keystone oil pipeline 
TRP,TransCanada Corporation,20190219,0.2469,TransCanada restarted shut portion of Keystone oil pipeline - spokesman 
TRP,TransCanada Corporation,20190214,-0.2272,UPDATE 2-Keystone operator TransCanada profit beats on higher pipeline demand 
TRP,TransCanada Corporation,20190214,-0.2272,Keystone pipeline operator TransCanada posts 27 pct rise in quarterly profit 
TRP,TransCanada Corporation,20190213,1.0568,Partial shutdown of Keystone oil pipeline to last 'days not weeks': Cenovus 
TRP,TransCanada Corporation,20190213,1.0568,Partial shutdown of Keystone oil pipeline to last 'days not weeks' -Cenovus 
TRP,TransCanada Corporation,20190211,-0.0888,TransCanada's Keystone pipeline still partly shut after Missouri leak 
TRP,TransCanada Corporation,20190211,-0.0888,UPDATE 3-TransCanada's Keystone pipeline still partly shut after Missouri leak 
TRP,TransCanada Corporation,20190211,-0.0888,U.S. approves part of TransCanada Gulf XPress natgas pipe for service 
TRP,TransCanada Corporation,20190211,-0.0888,U.S. approves part of TransCanada Gulf XPress natgas pipe for service 
TRP,TransCanada Corporation,20190211,-0.0888,Part of Keystone pipeline still shut after Missouri leak -TransCanada 
TRP,TransCanada Corporation,20190207,-0.2667,Part of Keystone oil pipeline remains shut after potential leak 
TRP,TransCanada Corporation,20190207,-0.2667,UPDATE 3-Part of Keystone oil pipeline remains shut after potential leak 
TRP,TransCanada Corporation,20190207,-0.2667,TransCanada to cut spot rates on Keystone oil pipeline from Canada to Texas 
TRP,TransCanada Corporation,20190207,-0.2667,Part of Keystone oil pipeline remains shut after potential leak 
RIG,Transocean Ltd,20190328,0.3,U.S. court voids $160 mln award against Italy's ENI in Transocean suit 
RIG,Transocean Ltd,20190311,0.39,BRIEF-Transocean Ltd. Announces Contract Award For Ocean Rig Corcovado And Ocean Rig Mykonos 
RIG,Transocean Ltd,20190311,0.39,BRIEF-Transocean Says CEO Jeremy Thigpen's 2018 Total Compensation Was $8.6 Mln Versus About $9 Mln In 2017 
RIG,Transocean Ltd,20190227,0.08,Transocean CEO says ultra-deepwater drilling rates could double 
RIG,Transocean Ltd,20190211,0.23,BRIEF-Transocean Ltd Provides Quarterly Fleet Status Report 
TRCO,Tribune Media Company,20190320,-0.03,Nexstar to sell 19 stations for $1.3 billion to complete Tribune purchase 
TRCO,Tribune Media Company,20190320,-0.03,UPDATE 1-Nexstar to sell 19 stations for $1.3 bln to complete Tribune purchase 
TWTR,Twitter Inc,20190228,0.92,BlackBerry sues Twitter for patent infringement 
TWTR,Twitter Inc,20190227,-0.7,BlackBerry sues Twitter for patent infringement 
TWTR,Twitter Inc,20190225,-0.1,Panel seeks more answers from Twitter as India prepares for elections 
TWTR,Twitter Inc,20190225,-0.1,Indian parliament panel seeks written answers from Twitter 
TWTR,Twitter Inc,20190219,0.48,Twitter launches political ad tracking tools in Europe ahead of key EU polls 
TWTR,Twitter Inc,20190219,0.48,RPT-Twitter launches political ad tracking tools in Europe ahead of key EU polls 
TWTR,Twitter Inc,20190213,0.29,Twitter CEO says his and other tech firms have not combated abuse enough 
TWTR,Twitter Inc,20190213,0.29,Twitter CEO says his and other tech firms have not combated abuse enough 
TWTR,Twitter Inc,20190207,-0.7,Twitter shares tumble on forecasts for weaker revenue  higher costs 
TWTR,Twitter Inc,20190207,-0.7,US STOCKS-Wall Street slides on renewed U.S.-China trade fears 
TWTR,Twitter Inc,20190207,-0.7,US STOCKS-Wall Street slides on renewed U.S.-China trade fears 
TWTR,Twitter Inc,20190207,-0.7,UPDATE 4-Twitter shares tumble on forecasts for weaker revenue  higher costs 
TWTR,Twitter Inc,20190207,-0.7,UPDATE 3-Twitter shares sink after weaker-than-expected revenue forecast 
TWTR,Twitter Inc,20190207,-0.7,Twitter revenue beats Wall St as video ad sales surge 
TSN,Tyson Foods Inc,20190403,-0.22,Tyson unit recalls 20 000 pounds of frozen beef patties 
TSN,Tyson Foods Inc,20190403,-0.22,Tyson unit recalls 20 000 pounds of frozen beef patties 
TSN,Tyson Foods Inc,20190325,1.21,Tyson recalls tons of chicken strips for possible metal contamination 
TSN,Tyson Foods Inc,20190325,1.21,CORRECTED-UPDATE 1-Tyson recalls tons of chicken strips for possible metal contamination (March 22) 
TSN,Tyson Foods Inc,20190320,-0.73,Starbucks sets up $100 mln fund to invest in food and retail startups 
TSN,Tyson Foods Inc,20190207,-0.7355,Tyson Foods quarterly sales miss on lower pork sales 
TSN,Tyson Foods Inc,20190207,-0.7355,UPDATE 2-Tyson Foods quarterly sales miss on lower pork sales 
TSN,Tyson Foods Inc,20190207,-0.7355,Tyson Foods quarterly sales miss estimates on lower pork sales 
TSN,Tyson Foods Inc,20190207,-0.7355,Brazilian chicken exporter BRF sells units to Tyson  postpones debt reduction 
TSN,Tyson Foods Inc,20190207,-0.7355,Brazilian chicken exporter BRF sells units to Tyson  postpones debt reduction 
UGI,UGI Corporation,20190402,-1.08,UGI to buy rest of AmeriGas Partners in $2.44 billion deal 
UGI,UGI Corporation,20190402,-1.08,REFILE-UPDATE 2-UGI to buy rest of AmeriGas Partners in $2.44 bln deal 
UGI,UGI Corporation,20190402,-1.08,UGI Corp to buy remaining 75 pct of AmeriGas Partners for $2.44 bln 
UA,Under Armour Inc,20190312,0.13,CORRECTED-UPDATE 2-Dick's Sporting to stop selling hunting rifles in 125 stores 
UA,Under Armour Inc,20190212,1.58,Under Armour beats holiday-quarter profit on fewer discounts 
UA,Under Armour Inc,20190212,1.58,UPDATE 2-Under Armour beats holiday-quarter profit on fewer discounts 
UA,Under Armour Inc,20190212,1.58,Under Armour expects current-quarter North America revenue to fall 
UA,Under Armour Inc,20190212,1.58,Under Armour expects current-quarter N.America revenue to fall 
UA,Under Armour Inc,20190212,1.58,Under Armour beats Wall Street estimates for fourth-quarter revenue 
UAA,Under Armour Inc,20190312,-0.07,CORRECTED-UPDATE 2-Dick's Sporting to stop selling hunting rifles in 125 stores 
UAA,Under Armour Inc,20190212,2.37,Under Armour beats holiday-quarter profit on fewer discounts 
UAA,Under Armour Inc,20190212,2.37,UPDATE 2-Under Armour beats holiday-quarter profit on fewer discounts 
UAA,Under Armour Inc,20190212,2.37,Under Armour expects current-quarter North America revenue to fall 
UAA,Under Armour Inc,20190212,2.37,Under Armour expects current-quarter N.America revenue to fall 
UAA,Under Armour Inc,20190212,2.37,Under Armour beats Wall Street estimates for fourth-quarter revenue 
UL,Unilever PLC,20190328,-0.01,Unilever to pick 'trusted publishers' for digital advertising 
UL,Unilever PLC,20190328,-0.01,"Unilever to pick ""trusted publishers"" for digital advertising "
UL,Unilever PLC,20190327,0.22,Unilever set to buy French cosmetic brand Garancia 
UL,Unilever PLC,20190327,0.22,Unilever set to buy French cosmetic brand Garancia 
UL,Unilever PLC,20190321,-0.36,Unilever investors gear up for fresh tussle over headquarters 
UL,Unilever PLC,20190307,0.37,Breakingviews - Cox: Unilever can’t help but mull a Kraft pounce 
UL,Unilever PLC,20190205,0.0397,Unilever boosts snack business with purchase of UK's Graze 
UL,Unilever PLC,20190204,0.5356,REFILE-BRIEF-S. Africa's Competition Tribunal Says Unilever’s Immunity Application Cannot Be Used As Evidence Against It 
UNP,Union Pacific Corporation,20190206,-1.5519,Union Pacific workers win class cert over forced medical disclosures 
UPS,United Parcel Service Inc,20190320,-1.06,US STOCKS-Wall Street set for muted open as investors await Fed outlook 
X,United States Steel Corporation,20190228,-1.19,U.S. agriculture chief says trying to persuade Trump on steel quotas 
X,United States Steel Corporation,20190228,-1.19,U.S. agriculture chief says trying to persuade Trump on steel quotas 
UTX,United Technologies Corporation,20190221,-0.1,UPDATE 1-Third Point claims 300 pct return on activism since 2011 
UTX,United Technologies Corporation,20190219,1.32,UPDATE 1-Honeywell-Pratt venture protests GE's Army helicopter contract 
UNH,UnitedHealth Group Incorporated,20190401,-4.2,UPDATE 2-U.S. government boosts 2020 Medicare payments to insurers by 2.53 pct 
UNH,UnitedHealth Group Incorporated,20190313,5.04,House panel probes Anthem  UnitedHealth over short-term health plans 
UNH,UnitedHealth Group Incorporated,20190313,5.04,House panel probes Anthem  UnitedHealth over short-term health plans 
UNH,UnitedHealth Group Incorporated,20190312,3.01,UnitedHealth expands discount program to new employer-sponsored plans 
UNH,UnitedHealth Group Incorporated,20190312,3.01,UPDATE 2-UnitedHealth expands discount program to new employer-sponsored plans 
UNH,UnitedHealth Group Incorporated,20190312,3.01,UnitedHealth expands point-of-sale discount program to more clients 
UNH,UnitedHealth Group Incorporated,20190306,-1.4345,UnitedHealth unit improperly denied mental health coverage - judge 
UNH,UnitedHealth Group Incorporated,20190221,-2.9587,Judge questions whether Amazon  Berkshire  JPMorgan health venture is an Optum competitor 
VALE,VALE SA,20190401,0.15,Vale shares jump on iron prices despite losing certifications  asset freeze 
VALE,VALE SA,20190401,0.15,UPDATE 2-Vale shares jump on iron prices despite losing certifications  asset freeze 
VALE,VALE SA,20190401,0.15,Brazil miner Vale loses stability certifications on 17 dams  dikes 
VALE,VALE SA,20190401,0.15,Brazil miner Vale loses stability certifications on 17 dams  dikes 
VALE,VALE SA,20190401,0.15,CORRECTED-Brazil court freezes $255 mln in Vale assets over dam evacuation -filing 
VALE,VALE SA,20190401,0.15,Brazil court freezes $255 mln in Vale assets after disaster -filing 
VALE,VALE SA,20190401,0.15,Aussie shares up on China data  Wall Street gains; NZ falls 
VALE,VALE SA,20190328,0.19,Brazil's Vale slashes iron ore sales estimate after dam burst 
VALE,VALE SA,20190328,0.19,Brazil's Vale CFO says safety to be priority  won't affect capex 
VALE,VALE SA,20190328,0.19,Brazil miner Vale's 2019 minimum sales volume likely little changed from 2018 
VALE,VALE SA,20190328,0.19,Brazil's Vale activates alarms near tailings dams amid risk of rupture 
VALE,VALE SA,20190328,0.19,Brazil's Vale activates alarms near tailings dams amid risk of rupture 
VALE,VALE SA,20190328,0.19,Brazil's Vale announces writedowns  profit after dam disaster 
VALE,VALE SA,20190328,0.19,UPDATE 2-Brazil's Vale announces writedowns  profit after dam disaster 
VALE,VALE SA,20190327,-0.12,Brazil's Vale says dam disaster writedowns to affect earnings 
VALE,VALE SA,20190327,-0.12,Brazil's Vale profits surge in quarter before dam burst 
VALE,VALE SA,20190327,-0.12,Brazil development bank BNDES to further reduce stake in oil co Petrobras 
VALE,VALE SA,20190326,-0.19,Vale investors seek clarity two months after Brazil dam burst 
VALE,VALE SA,20190326,-0.19,Brazil's Vale iron ore output rose 8 percent in fourth quarter 
VALE,VALE SA,20190326,-0.19,UPDATE 1-Brazil's Vale iron ore output rose 8 pct in 4th quarter 
VALE,VALE SA,20190326,-0.19,Brazil's Vale iron ore output rose 8 pct in 4th quarter 
VALE,VALE SA,20190326,-0.19,Vale reports Brazil state authorities freeze $765 million of its assets 
VALE,VALE SA,20190326,-0.19,Vale reports Brazil state authorities freeze $765 mln of its assets 
VALE,VALE SA,20190325,0.19,Court halts operations at 13 Vale dams; operations at major mine affected 
VALE,VALE SA,20190325,0.19,UPDATE 1-Court halts operations at 13 Vale dams; operations at major mine affected 
VALE,VALE SA,20190325,0.19,Court halts operations at 13 Vale dams; operations at only one mine affected 
VALE,VALE SA,20190321,-0.35,Brazil court orders Vale to halt operations at Dique III mine 
VALE,VALE SA,20190321,-0.35,Brazil court orders Vale to halt operations at Dique III mine 
VALE,VALE SA,20190320,-0.01,Miner Vale quashed dam safety audit efforts before Brazil disaster: prosecutor 
VALE,VALE SA,20190320,-0.01,Vale halts operations at another mine in Minas after test 
VALE,VALE SA,20190320,-0.01,UPDATE 2-Miner Vale quashed dam safety audit efforts before Brazil disaster -prosecutor 
VALE,VALE SA,20190320,-0.01,UPDATE 1-Brazil miner Vale quashed efforts to validate dam safety before disaster -prosecutor 
VALE,VALE SA,20190319,0.14,Brazil's Vale to resume work at largest mine in Minas Gerais state 
VALE,VALE SA,20190319,0.14,Brazil's Vale to resume work at largest mine in Minas Gerais state 
VALE,VALE SA,20190319,0.14,Brazil's Petrobras names former Vale executive as new CFO 
VALE,VALE SA,20190318,0.3,Brazil court suspends operations at two more Vale dams 
VALE,VALE SA,20190318,0.3,UPDATE 3-Brazil court suspends operations at two more Vale dams 
VALE,VALE SA,20190318,0.3,Brazil's Vale to resume operations at port after court injunction 
VALE,VALE SA,20190318,0.3,Brazil's Vale to resume operations at port after court injunction 
VALE,VALE SA,20190318,0.3,Dalian iron ore jumps on Vale supply disruption concern 
VALE,VALE SA,20190311,0.22,Brazilian town fines Vale  closes port terminal in Rio de Janeiro state 
VALE,VALE SA,20190311,0.22,Brazilian town fines Vale  closes port terminal in Rio de Janeiro state 
VALE,VALE SA,20190305,0.44,Brazil minister calls Vale 'important' even as prosecutors probe miner 
VALE,VALE SA,20190305,0.44,CORRECTED-UPDATE 2-Brazil minister calls Vale 'important' even as prosecutors probe miner 
VALE,VALE SA,20190305,0.44,Brazil's Vale fired inspection firm that failed to certify dam: prosecutors 
VALE,VALE SA,20190305,0.44,Brazil's Vale fired inspection firm that failed to certify dam -prosecutors 
VALE,VALE SA,20190304,0.32,Vale shares fall after CEO is 'temporarily' ousted after dam disaster 
VALE,VALE SA,20190304,0.32,Vale shares fall after CEO is 'temporarily' ousted after dam disaster 
VALE,VALE SA,20190227,-0.09,Brazil judge orders Vale workers out of jail; miner's credit rating cut 
VALE,VALE SA,20190227,-0.09,UPDATE 1-Brazil judge orders Vale workers out of jail; miner's credit rating cut 
VALE,VALE SA,20190227,-0.09,EMERGING MARKETS-Latam FX firms; stocks dip on trade  geopolitical tensions 
VALE,VALE SA,20190227,-0.09,Brazil miner Vale's shares fall after Moody's cuts debt rating 
VALE,VALE SA,20190227,-0.09,RPT-Rattled by Vale disaster  mining CEOs move to change industry 
VALE,VALE SA,20190227,-0.09,Rio Tinto posts best underlying earnings in four years  offloads cash 
VALE,VALE SA,20190227,-0.09,UPDATE 2-Rio Tinto posts best underlying earnings in four years  offloads cash 
VALE,VALE SA,20190227,-0.09,Rattled by Vale disaster  mining CEOs move to change industry 
VALE,VALE SA,20190226,0.05,Rattled by Vale disaster  mining CEOs move to change industry 
VALE,VALE SA,20190226,0.05,Manager at Brazil's Vale told executives of dam risks: newspaper 
VALE,VALE SA,20190226,0.05,UPDATE 1-Manager at Brazil's Vale told executives of dam risks -newspaper 
VALE,VALE SA,20190225,-0.12,UPDATE 1-Freeport investing to mitigate risk from tailings dams -CEO 
VALE,VALE SA,20190221,0.13,Brazil steelmaker Gerdau to invest in 'dry stacking' after Vale disaster 
VALE,VALE SA,20190221,0.13,Brazil regulator suspends operations at two Vale mine complexes 
VALE,VALE SA,20190221,0.13,Brazil's Vale to pay $3 200 to residents to compensate for dam burst that killed 300 
VALE,VALE SA,20190221,0.13,Brazil's Vale to pay $3 200 to residents to compensate for dam burst that killed 300 
VALE,VALE SA,20190221,0.13,Japan steel industry eyes Brazil reaction to Vale dam disaster 
VALE,VALE SA,20190219,-0.08,German firm halts Vale dam certifications after disaster 
VALE,VALE SA,20190219,-0.08,UPDATE 1-German firm halts Vale dam certifications after disaster 
VALE,VALE SA,20190219,-0.08,BHP CEO staying around to deal with tailings and transformation 
VALE,VALE SA,20190219,-0.08,BHP CEO staying around to deal with tailings and transformation 
VALE,VALE SA,20190219,-0.08,Dry bulk market prospects worsen after Brazil dam disaster -shipper Golden Ocean 
VALE,VALE SA,20190214,0.32,Vale's safety measures have not worked  CEO says as woes grow 
VALE,VALE SA,20190214,0.32,CORRECTED-UPDATE 1-Vale's safety measures have not worked  CEO says as woes grow 
VALE,VALE SA,20190214,0.32,UPDATE 2-China iron ore imports rise on pre-holiday restocking 
VALE,VALE SA,20190213,-0.18,Brazil companies complain to watchdog about Vale acquisition 
VALE,VALE SA,20190213,-0.18,Brazil's Vale resumes operations at Espírito Santo port terminal -filing 
VALE,VALE SA,20190213,-0.18,China's iron ore futures extend pullback amid supply speculation 
VALE,VALE SA,20190212,0.84,Vale CFO says miner's top managers were unaware of dam risk report 
VALE,VALE SA,20190212,0.84,UPDATE 1-Vale CFO says miner's top managers were unaware of dam risk report 
VALE,VALE SA,20190212,0.84,REFILE-Vale CFO says miner's top managers were unaware of dam risk report 
VALE,VALE SA,20190212,0.84,NGOs push to expel Brazil miner Vale from U.N. pact over dam disaster 
VALE,VALE SA,20190212,0.84,NGOs push to expel Brazil miner Vale from UN pact over dam disaster 
VALE,VALE SA,20190212,0.84,RPT-COLUMN-Vale iron ore dam disaster may force China steel mills to change: Russell 
VALE,VALE SA,20190212,0.84,Exclusive: Brazil miner Vale knew deadly dam had heightened risk of collapse 
VALE,VALE SA,20190212,0.84,Vale iron ore dam disaster may force China steel mills to change: Russell 
VALE,VALE SA,20190212,0.84,COLUMN-Vale iron ore dam disaster may force China steel mills to change: Russell 
VALE,VALE SA,20190212,0.84,EXCLUSIVE-Brazil miner Vale knew deadly dam had heightened risk of collapse 
VALE,VALE SA,20190211,-0.15,EXCLUSIVE-Brazil miner Vale knew deadly dam had heightened risk of collapse 
VALE,VALE SA,20190211,-0.15,China iron ore rises to record on concerns over Brazilian supply 
VALE,VALE SA,20190207,-0.29,METALS-London nickel extends fall after hitting 4-mth high 
VALE,VALE SA,20190206,-0.58,Brazilian state cancels Vale licenses at two mines in wake of disaster 
VALE,VALE SA,20190206,-0.58,UPDATE 3-Brazilian state cancels Vale licenses at two mines in wake of disaster 
VALE,VALE SA,20190206,-0.58,TÜV SÜD hires law firms to probe Vale dam disaster role 
VALE,VALE SA,20190206,-0.58,Brazil's Vale knew about sensor problems at dam before burst: Globo TV 
VALE,VALE SA,20190206,-0.58,Brazil's Vale knew about sensor problems at dam before burst -Globo TV 
VALE,VALE SA,20190206,-0.58,TÜV SÜD hires law firms to probe Vale dam disaster role 
VALE,VALE SA,20190206,-0.58,Australia shares set to open higher on mining gains; NZ rises 
VALE,VALE SA,20190206,-0.58,Vale operating licenses for Jangada mine  Laranjeiras dam canceled 
VALE,VALE SA,20190206,-0.58,Vale operating licenses for Jangada mine  Laranjeiras dam canceled 
VALE,VALE SA,20190206,-0.58,METALS-Nickel soars to four-month high as miner Vale announces force majeure 
VALE,VALE SA,20190205,-0.27,Vale declares force majeure on some contracts after deadly dam burst 
VALE,VALE SA,20190205,-0.27,UPDATE 3-Vale declares force majeure on some contracts after deadly dam burst 
VALE,VALE SA,20190205,-0.27,Brazil's Vale declares force majeure in iron ore pellets contracts: filing 
VALE,VALE SA,20190205,-0.27,METALS-Nickel falls  concerns over Vale supply linger 
VALE,VALE SA,20190205,-0.27,Brazil court frees Vale and Tuv Sud employees in dam burst case 
VALE,VALE SA,20190205,-0.27,Brazil court frees Vale and Tuv Sud employees in dam burst case 
VALE,VALE SA,20190205,-0.27,Audit of burst Brazil dam found issues with drainage  monitoring -reports 
VALE,VALE SA,20190204,-0.01,Brazilian court shutters Vale tailings dams  denting output 
VALE,VALE SA,20190204,-0.01,UPDATE 2-Brazilian court shutters Vale tailings dams  denting output 
VALE,VALE SA,20190204,-0.01,EMERGING MARKETS-Latam FX weaken  Brazil shares fall after four sessions 
VLO,Valero Energy Corporation,20190206,-0.0099,Valero seeks to maintain lawsuit against PG&E over refinery outage 
VZ,Verizon Communications Inc,20190321,0.5741,U.S. House to vote to reinstate net neutrality rules in April 
VZ,Verizon Communications Inc,20190313,0.3365,Verizon launches 5G in Chicago  Minneapolis at $10 extra cost 
VZ,Verizon Communications Inc,20190313,0.3365,UPDATE 1-Verizon launches 5G in Chicago  Minneapolis at $10 extra cost 
VZ,Verizon Communications Inc,20190313,0.3365,Verizon to start 5G mobile service in 2 U.S. cities from April 
VZ,Verizon Communications Inc,20190214,0.099,XPO to close Verizon-contracted warehouse in Memphis 
VZ,Verizon Communications Inc,20190214,0.099,UPDATE 2-XPO Logistics warns on 2019  shares swoon 
VZ,Verizon Communications Inc,20190214,0.099,XPO to close Verizon-contracted warehouse in Memphis 
VZ,Verizon Communications Inc,20190212,-0.099,UPDATE 2-Democratic senators urge administration to reject Sprint  T-Mobile merger 
VSM,Versum Materials Inc,20190327,-0.13,European shares hand back gains as growth fears resurface 
VSM,Versum Materials Inc,20190326,0.08,Merck KGaA goes hostile in $5.9 billion Versum takeover battle 
VSM,Versum Materials Inc,20190326,0.08,Merck KGaA makes takeover offer for Versum to shareholders 
VSM,Versum Materials Inc,20190305,0.53,Merck KGaA urges Versum shareholders to support takeover bid 
VSM,Versum Materials Inc,20190305,0.53,UPDATE 2-Merck KGaA urges Versum shareholders to support takeover bid 
VSM,Versum Materials Inc,20190305,0.53,Merck KGaA urges Versum shareholders to pipe up for rival bid 
VSM,Versum Materials Inc,20190228,0.3,Versum Materials adopts shareholder rights plan 
VSM,Versum Materials Inc,20190228,0.3,PRESS DIGEST -Wall Street Journal - Feb 28 
VSM,Versum Materials Inc,20190227,0.48,Germany's Merck makes $5.9 billion counterbid for Versum 
VSM,Versum Materials Inc,20190227,0.48,UPDATE 5-Germany's Merck makes $5.9 bln counterbid for Versum 
VSM,Versum Materials Inc,20190227,0.48,Deals of the day-Mergers and acquisitions 
VSM,Versum Materials Inc,20190227,0.48,Germany's Merck makes $5.9 bln cash counterbid for Versum 
V,Visa Inc,20190404,-0.53,UK's CMA seeks to examine Visa's Earthport takeover 
